"folio_recepcion","descripcion","inicio_carga"
"2024218124",,2024-05-24 20:00:28.364
"2024201963",,2024-05-24 20:00:28.505
"2024224039",COTIZ < LIQ DE SUELDO,2024-05-24 20:00:35.904
"2024200686",,2024-05-24 20:00:49.067
"2024218492",,2024-05-24 20:00:49.143
"2024200754",,2024-05-24 20:00:50.390
"2024201474",,2024-05-24 20:00:53.480
"2024200315",,2024-05-24 20:00:53.531
"2024218068",,2024-05-24 20:00:55.643
"2024200348",,2024-05-24 20:00:56.215
"2024201719",,2024-05-24 20:00:56.380
"2024200214",,2024-05-24 20:00:56.515
"2024218460",,2024-05-24 20:00:59.864
"2024201352",,2024-05-24 20:00:59.943
"2024218436",,2024-05-24 20:01:05.946
"2024224055",,2024-05-24 20:01:06.996
"2024200710",,2024-05-24 20:01:07.110
"2024201339",,2024-05-24 20:01:08.189
"2024218348",,2024-05-24 20:01:08.360
"2024218273",,2024-05-24 20:15:27.152
"2024218274",,2024-05-24 20:15:28.690
"2024200881",,2024-05-24 20:15:28.823
"2024218050",,2024-05-24 20:15:29.091
"2024200757",,2024-05-24 20:15:29.159
"2024201282",,2024-05-24 20:15:29.295
"2024200386",,2024-05-24 20:16:18.254
"2024200402",COTIZ < LIQ DE SUELDO,2024-05-24 20:16:18.306
"2024201371",,2024-05-24 20:16:22.195
"2024224106",,2024-05-24 20:16:26.782
"2024227451",,2024-05-24 20:16:30.921
"2024227004",,2024-05-24 20:16:37.674
"2024222809",,2024-05-24 20:16:38.736
"2024200736",,2024-05-24 20:16:45.248
"2024227088",,2024-05-24 20:16:48.234
"2024225055",,2024-05-24 20:16:54.582
"2024224900",,2024-05-24 20:17:29.097
"2024218952",,2024-05-24 20:17:29.199
"2024227408",,2024-05-24 20:17:31.425
"2024201271",,2024-05-24 20:17:32.506
"2024222174",NO PROCESADO MEDIPASS,2024-05-24 20:17:34.520
"2024201567",,2024-05-24 20:30:27.101
"2024201754",,2024-05-24 20:30:44.882
"2024224684",,2024-05-24 20:30:45.186
"2024218168",,2024-05-24 20:30:51.395
"2024224727",RENTA = TOPE,2024-05-24 20:30:51.637
"2024224727",COTIZ < LIQ DE SUELDO,2024-05-24 20:30:51.637
"2024224043",,2024-05-24 20:31:02.162
"2024224634",NO HAY IMAGENES PARA DESCARGAR,2024-05-24 20:31:02.383
"2024224793",,2024-05-24 20:31:02.415
"2024224248",,2024-05-24 20:31:02.477
"2024224483",,2024-05-24 20:31:07.807
"2024209137",COTIZ < LIQ DE SUELDO,2024-05-24 20:31:09.160
"2024224873",,2024-05-24 20:31:16.422
"2024224922",,2024-05-24 20:31:20.899
"2024218964",,2024-05-24 20:31:26.436
"2024227343",,2024-05-24 20:31:26.482
"2024222454",,2024-05-24 20:31:28.348
"2024225040",,2024-05-24 20:31:30.353
"2024218773",,2024-05-24 20:31:33.299
"2024218830",,2024-05-24 20:31:33.485
"2024218934",,2024-05-24 20:31:33.526
"2024218994",,2024-05-24 20:31:35.629
"2024200450",COTIZ < LIQ DE SUELDO,2024-05-24 20:31:35.679
"2024222543",COTIZ < LIQ DE SUELDO,2024-05-24 20:31:36.748
"2024227074",,2024-05-24 20:31:40.363
"2024218806",,2024-05-24 20:31:43.123
"2024218750",COTIZ < LIQ DE SUELDO,2024-05-24 20:31:43.197
"2024224878",COTIZ < LIQ DE SUELDO,2024-05-24 20:31:48.147
"2024218889",,2024-05-24 20:31:48.350
"2024227037",,2024-05-24 20:31:54.892
"2024224842",,2024-05-24 20:31:54.928
"2024224938",,2024-05-24 20:31:54.965
"2024218917",RENTA = TOPE,2024-05-24 20:31:55.324
"2024209094",,2024-05-24 20:32:11.147
"2024209477",,2024-05-24 20:32:13.923
"2024227250",,2024-05-24 20:32:15.822
"2024227518",,2024-05-24 20:32:16.851
"2024224859",,2024-05-24 20:32:21.716
"2024218870",,2024-05-24 20:32:22.672
"2024224291",,2024-05-24 20:32:24.750
"2024218675",,2024-05-24 20:32:24.835
"2024209068",,2024-05-24 20:32:27.732
"2024224920",,2024-05-24 20:32:27.769
"2024499853",,2024-05-24 20:32:30.687
"2024218774",,2024-05-24 20:32:34.316
"2024218925",,2024-05-24 20:32:34.352
"2024222561",,2024-05-24 20:32:37.977
"2024499859",,2024-05-24 20:32:38.096
"2024227524",,2024-05-24 20:32:38.137
"2024222831",,2024-05-24 20:32:52.707
"2024227339",COTIZ < LIQ DE SUELDO,2024-05-24 20:33:01.117
"2024218429",,2024-05-24 20:33:05.150
"2024222103",,2024-05-24 20:45:27.162
"2024222463",COTIZ < LIQ DE SUELDO,2024-05-24 20:45:45.875
"2024201480",COTIZ < LIQ DE SUELDO,2024-05-24 20:45:50.079
"2024200913",COTIZ < LIQ DE SUELDO,2024-05-24 20:45:52.557
"2024218862",,2024-05-24 20:45:56.158
"2024227070",COTIZ < LIQ DE SUELDO,2024-05-24 20:45:57.374
"2024225026",,2024-05-24 20:45:57.474
"2024224894",COTIZ < LIQ DE SUELDO,2024-05-24 20:45:57.564
"2024218309",,2024-05-24 20:45:58.331
"2024227484",,2024-05-24 20:46:01.451
"2024222523",,2024-05-24 20:46:05.361
"2024200924",FALTA COTIZ. SALUD,2024-05-24 20:46:05.385
"2024200924",COTIZ < LIQ DE SUELDO,2024-05-24 20:46:05.385
"2024218898",,2024-05-24 20:46:07.374
"2024218946",COTIZ < LIQ DE SUELDO,2024-05-24 20:46:08.404
"2024227410",,2024-05-24 20:46:09.630
"2024227502",,2024-05-24 20:46:11.794
"2024224769",,2024-05-24 20:46:11.819
"2024218444",,2024-05-24 20:46:11.850
"2024218091",COTIZ < LIQ DE SUELDO,2024-05-24 20:46:12.036
"2024218173",,2024-05-24 20:46:20.899
"2024218482",,2024-05-24 20:46:27.613
"2024224732",,2024-05-24 20:46:27.766
"2024224044",,2024-05-24 20:46:32.601
"2024218536",COTIZ < LIQ DE SUELDO,2024-05-24 20:46:35.395
"2024218798",FALTA COTIZ. SALUD,2024-05-24 20:46:40.836
"2024218247",,2024-05-24 20:46:40.911
"2024218289",FALTA COTIZ. SALUD,2024-05-24 20:46:45.815
"2024218289",COTIZ < LIQ DE SUELDO,2024-05-24 20:46:45.815
"2024224163",,2024-05-24 20:46:46.934
"2024218250",,2024-05-24 20:46:46.985
"2024218566",,2024-05-24 20:46:54.388
"2024218085",,2024-05-24 20:46:56.691
"2024218262",COTIZ < LIQ DE SUELDO,2024-05-24 20:46:58.764
"2024227496",,2024-05-24 20:46:58.973
"2024222290",NO PROCESADO MEDIPASS,2024-05-24 20:46:59.199
"2024222672",NO PROCESADO MEDIPASS,2024-05-24 20:46:59.233
"2024499822",,2024-05-24 21:00:27.224
"2024227412",,2024-05-24 21:00:47.904
"2024209336",COTIZ < LIQ DE SUELDO,2024-05-24 21:01:00.763
"2024227292",COTIZ < LIQ DE SUELDO,2024-05-24 21:01:00.885
"2024227519",COTIZ < LIQ DE SUELDO,2024-05-24 21:01:06.339
"2024227055",COTIZ < LIQ DE SUELDO,2024-05-24 21:01:06.620
"2024222431",,2024-05-24 21:01:09.506
"2024227216",,2024-05-24 21:01:09.562
"2024218468",,2024-05-24 21:01:13.690
"2024224733",,2024-05-24 21:01:13.785
"2024218941",,2024-05-24 21:01:17.030
"2024218972",,2024-05-24 21:01:18.206
"2024218881",,2024-05-24 21:01:18.263
"2024227313",,2024-05-24 21:01:18.302
"2024227461",,2024-05-24 21:01:18.393
"2024224522",,2024-05-24 21:01:19.392
"2024224172",,2024-05-24 21:01:19.446
"2024218346",COTIZ < LIQ DE SUELDO,2024-05-24 21:30:27.403
"2024218411",,2024-05-24 21:30:51.430
"2024224682",,2024-05-24 21:30:51.685
"2024224159",,2024-05-24 21:30:51.723
"2024224650",,2024-05-24 21:30:51.788
"2024218438",COTIZ < LIQ DE SUELDO,2024-05-24 21:30:59.316
"2024224187",,2024-05-24 21:31:00.639
"2024218278",,2024-05-24 21:31:00.709
"2024218147",,2024-05-24 21:31:07.357
"2024224095",,2024-05-24 21:31:08.363
"2024013100",NO SE ENCUENTRAN MESES CON DIAS TRABAJADOS,2024-05-24 21:31:08.681
"2024013100",FALTA COTIZ. SALUD,2024-05-24 21:31:08.681
"2024467196",,2024-05-24 21:31:08.747
"2024154578",FALTA COTIZ. SALUD,2024-05-24 21:31:11.675
"2024013104",FALTA COTIZ. SALUD,2024-05-24 21:31:17.439
"2024154082",,2024-05-24 21:31:17.701
"2024225038",,2024-05-24 21:31:21.495
"2024218170",,2024-05-24 21:31:21.611
"2024218164",,2024-05-24 21:31:22.789
"2024224301",,2024-05-24 21:31:26.532
"2024224257",,2024-05-24 21:31:27.662
"2024224142",,2024-05-24 21:31:27.827
"2024225135",,2024-05-24 22:00:26.769
"2024222056",,2024-05-24 22:00:28.330
"2024222289",NO PROCESADO MEDIPASS,2024-05-24 22:15:27.080
"2024227560",NO PROCESADO MEDIPASS,2024-05-24 22:15:28.473
"2024499910",NO PROCESADO MEDIPASS,2024-05-24 22:15:28.512
"2024222165",NO PROCESADO MEDIPASS,2024-05-24 22:45:27.236
"2024499887",NO PROCESADO MEDIPASS,2024-05-24 22:45:28.386
"2024227110",NO PROCESADO MEDIPASS,2024-05-24 22:45:28.406
"2024224417",NO PROCESADO MEDIPASS,2024-05-27 00:00:26.859
"2024227380",,2024-05-27 00:00:28.706
"2024227631",,2024-05-27 00:00:28.751
"2024218599",NO PROCESADO MEDIPASS,2024-05-27 00:00:28.868
"2024227482",,2024-05-27 02:15:26.991
"2024227162",NO PROCESADO MEDIPASS,2024-05-27 03:00:26.799
"2024227181",NO PROCESADO MEDIPASS,2024-05-27 03:45:26.814
"2024499933",NO PROCESADO MEDIPASS,2024-05-27 04:45:27.745
"2024227710",NO PROCESADO MEDIPASS,2024-05-27 04:45:29.261
"2024499995",NO PROCESADO MEDIPASS,2024-05-27 04:45:29.321
"2024227157",NO PROCESADO MEDIPASS,2024-05-27 04:45:29.362
"2024227361",NO PROCESADO MEDIPASS,2024-05-27 04:45:29.398
"2024499924",NO PROCESADO MEDIPASS,2024-05-27 04:45:29.435
"2024227175",NO PROCESADO MEDIPASS,2024-05-27 04:45:29.473
"2024227183",NO PROCESADO MEDIPASS,2024-05-27 04:45:29.507
"2024499881",NO PROCESADO MEDIPASS,2024-05-27 04:45:29.540
"2024499987",NO PROCESADO MEDIPASS,2024-05-27 04:45:29.572
"2024499988",NO PROCESADO MEDIPASS,2024-05-27 04:45:29.602
"2024499920",NO PROCESADO MEDIPASS,2024-05-27 04:45:29.632
"2024499954",NO PROCESADO MEDIPASS,2024-05-27 04:45:29.664
"2024227127",NO PROCESADO MEDIPASS,2024-05-27 04:45:29.697
"2024499874",NO PROCESADO MEDIPASS,2024-05-27 04:45:29.729
"2024227133",NO PROCESADO MEDIPASS,2024-05-27 04:45:29.761
"2024499882",NO PROCESADO MEDIPASS,2024-05-27 04:45:29.792
"2024222601",NO PROCESADO MEDIPASS,2024-05-27 12:00:26.939
"2024228741",NO IMAGENES CON API,2024-05-27 14:00:27.095
"2024229087",NO IMAGENES CON API,2024-05-27 14:00:28.602
"2024229090",NO IMAGENES CON API,2024-05-27 14:00:28.622
"2024229042",NO IMAGENES CON API,2024-05-27 14:00:28.639
"2024228877",NO IMAGENES CON API,2024-05-27 14:00:28.660
"2024229110",NO IMAGENES CON API,2024-05-27 14:00:28.690
"2024229041",NO IMAGENES CON API,2024-05-27 14:00:28.711
"2024229097",NO IMAGENES CON API,2024-05-27 14:00:28.732
"2024228899",NO IMAGENES CON API,2024-05-27 14:00:28.751
"2024229017",NO IMAGENES CON API,2024-05-27 14:00:28.771
"2024229086",NO IMAGENES CON API,2024-05-27 14:00:28.790
"2024228695",NO IMAGENES CON API,2024-05-27 14:00:28.809
"2024229032",NO IMAGENES CON API,2024-05-27 14:00:28.826
"2024228904",NO IMAGENES CON API,2024-05-27 14:00:28.853
"2024229018",NO IMAGENES CON API,2024-05-27 14:00:28.883
"2024229065",NO IMAGENES CON API,2024-05-27 14:00:28.900
"2024229118",NO IMAGENES CON API,2024-05-27 14:00:28.916
"2024228809",NO IMAGENES CON API,2024-05-27 14:00:28.933
"2024229030",NO IMAGENES CON API,2024-05-27 14:00:28.953
"2024228755",NO IMAGENES CON API,2024-05-27 14:00:28.975
"2024228750",NO IMAGENES CON API,2024-05-27 14:00:28.992
"2024229120",NO IMAGENES CON API,2024-05-27 14:00:29.033
"2024228712",NO IMAGENES CON API,2024-05-27 14:00:29.102
"2024228853",NO IMAGENES CON API,2024-05-27 14:00:29.120
"2024229138",NO IMAGENES CON API,2024-05-27 14:00:29.139
"2024228902",NO IMAGENES CON API,2024-05-27 14:00:29.162
"2024228866",NO IMAGENES CON API,2024-05-27 14:00:29.181
"2024228981",NO IMAGENES CON API,2024-05-27 14:00:29.211
"2024228910",NO IMAGENES CON API,2024-05-27 14:00:29.234
"2024228874",NO IMAGENES CON API,2024-05-27 14:00:29.282
"2024228731",NO IMAGENES CON API,2024-05-27 14:00:29.304
"2024228780",NO IMAGENES CON API,2024-05-27 14:00:29.327
"2024228751",NO IMAGENES CON API,2024-05-27 14:00:29.349
"2024228894",NO IMAGENES CON API,2024-05-27 14:00:29.368
"2024229148",NO IMAGENES CON API,2024-05-27 14:00:29.387
"2024228781",NO IMAGENES CON API,2024-05-27 14:00:29.403
"2024228848",NO IMAGENES CON API,2024-05-27 14:00:29.419
"2024228703",NO IMAGENES CON API,2024-05-27 14:00:29.436
"2024229133",NO IMAGENES CON API,2024-05-27 14:00:29.456
"2024229116",NO IMAGENES CON API,2024-05-27 14:00:29.475
"2024229113",NO IMAGENES CON API,2024-05-27 14:00:29.491
"2024229160",NO IMAGENES CON API,2024-05-27 14:00:29.508
"2024228770",NO IMAGENES CON API,2024-05-27 14:00:29.528
"2024229010",NO IMAGENES CON API,2024-05-27 14:00:29.549
"2024228767",NO IMAGENES CON API,2024-05-27 14:00:29.569
"2024228923",NO IMAGENES CON API,2024-05-27 14:00:29.607
"2024228771",NO IMAGENES CON API,2024-05-27 14:00:29.628
"2024228719",NO IMAGENES CON API,2024-05-27 14:00:29.653
"2024228765",NO IMAGENES CON API,2024-05-27 14:00:29.678
"2024228835",NO IMAGENES CON API,2024-05-27 14:00:29.697
"2024229046",NO IMAGENES CON API,2024-05-27 14:00:29.714
"2024229121",NO IMAGENES CON API,2024-05-27 14:00:29.730
"2024229168",NO IMAGENES CON API,2024-05-27 14:00:29.753
"2024229068",NO IMAGENES CON API,2024-05-27 14:00:29.773
"2024229074",NO IMAGENES CON API,2024-05-27 14:00:29.790
"2024228983",NO IMAGENES CON API,2024-05-27 14:00:29.819
"2024229125",NO IMAGENES CON API,2024-05-27 14:00:29.839
"2024229104",NO IMAGENES CON API,2024-05-27 14:00:29.873
"2024228713",NO IMAGENES CON API,2024-05-27 14:00:29.893
"2024229021",NO IMAGENES CON API,2024-05-27 14:00:29.914
"2024228985",NO IMAGENES CON API,2024-05-27 14:00:29.929
"2024229119",NO IMAGENES CON API,2024-05-27 14:00:29.951
"2024228714",NO IMAGENES CON API,2024-05-27 14:00:29.971
"2024229040",NO IMAGENES CON API,2024-05-27 14:00:29.993
"2024229114",NO IMAGENES CON API,2024-05-27 14:00:30.046
"2024228762",NO IMAGENES CON API,2024-05-27 14:00:30.080
"2024229076",NO IMAGENES CON API,2024-05-27 14:00:30.101
"2024228795",NO IMAGENES CON API,2024-05-27 14:00:30.126
"2024229067",NO IMAGENES CON API,2024-05-27 14:00:30.176
"2024228884",NO IMAGENES CON API,2024-05-27 14:00:30.200
"2024228922",NO IMAGENES CON API,2024-05-27 14:00:30.221
"2024228974",NO IMAGENES CON API,2024-05-27 14:00:30.264
"2024228785",NO IMAGENES CON API,2024-05-27 14:00:30.304
"2024228867",NO IMAGENES CON API,2024-05-27 14:00:30.332
"2024228971",NO IMAGENES CON API,2024-05-27 14:00:30.369
"2024228797",NO IMAGENES CON API,2024-05-27 14:00:30.393
"2024228814",NO IMAGENES CON API,2024-05-27 14:00:30.419
"2024229150",NO IMAGENES CON API,2024-05-27 14:00:30.460
"2024228869",NO IMAGENES CON API,2024-05-27 14:00:30.490
"2024229163",NO IMAGENES CON API,2024-05-27 14:00:30.509
"2024229122",NO IMAGENES CON API,2024-05-27 14:00:30.562
"2024228892",NO IMAGENES CON API,2024-05-27 14:00:30.588
"2024229061",NO IMAGENES CON API,2024-05-27 14:00:30.611
"2024228898",NO IMAGENES CON API,2024-05-27 14:00:30.634
"2024228909",NO IMAGENES CON API,2024-05-27 14:00:30.703
"2024229047",NO IMAGENES CON API,2024-05-27 14:00:30.726
"2024229024",NO IMAGENES CON API,2024-05-27 14:00:30.781
"2024228908",NO IMAGENES CON API,2024-05-27 14:00:30.813
"2024228727",NO IMAGENES CON API,2024-05-27 14:00:30.834
"2024228786",NO IMAGENES CON API,2024-05-27 14:00:30.868
"2024229108",NO IMAGENES CON API,2024-05-27 14:00:30.888
"2024228878",NO IMAGENES CON API,2024-05-27 14:00:30.911
"2024229189",NO IMAGENES CON API,2024-05-27 14:00:30.929
"2024228729",NO IMAGENES CON API,2024-05-27 14:00:30.966
"2024228886",NO IMAGENES CON API,2024-05-27 14:00:30.984
"2024229056",NO IMAGENES CON API,2024-05-27 14:00:31.005
"2024229117",NO IMAGENES CON API,2024-05-27 14:00:31.038
"2024229106",NO IMAGENES CON API,2024-05-27 14:00:31.070
"2024229075",NO IMAGENES CON API,2024-05-27 14:00:31.088
"2024229111",NO IMAGENES CON API,2024-05-27 14:00:31.109
"2024499886",NO PROCESADO MEDIPASS,2024-05-27 14:00:31.128
"2024222188",NO PROCESADO MEDIPASS,2024-05-27 14:00:31.173
"2024227389",NO PROCESADO MEDIPASS,2024-05-27 14:00:31.197
"2024499990",NO PROCESADO MEDIPASS,2024-05-27 14:00:31.220
"2024227558",NO PROCESADO MEDIPASS,2024-05-27 14:00:31.265
"2024227118",NO PROCESADO MEDIPASS,2024-05-27 14:00:31.291
"2024228973",NO PROCESADO MEDIPASS,2024-05-27 14:00:31.312
"2024228980",NO PROCESADO MEDIPASS,2024-05-27 14:00:31.331
"2024228670",NO PROCESADO MEDIPASS,2024-05-27 14:00:31.375
"2024228841",NO PROCESADO MEDIPASS,2024-05-27 14:00:31.406
"2024228977",NO PROCESADO MEDIPASS,2024-05-27 14:00:31.429
"2024228673",NO PROCESADO MEDIPASS,2024-05-27 14:00:31.462
"2024228092",NO PROCESADO MEDIPASS,2024-05-27 14:00:31.497
"2024228068",NO PROCESADO MEDIPASS,2024-05-27 14:00:31.515
"2024228660",NO PROCESADO MEDIPASS,2024-05-27 14:00:31.538
"2024228843",NO PROCESADO MEDIPASS,2024-05-27 14:00:31.582
"2024228979",NO PROCESADO MEDIPASS,2024-05-27 14:00:31.603
"2024228844",NO PROCESADO MEDIPASS,2024-05-27 14:00:31.623
"2024229151",NO IMAGENES CON API,2024-05-27 14:15:26.814
"2024228987",NO IMAGENES CON API,2024-05-27 14:15:28.116
"2024229051",NO IMAGENES CON API,2024-05-27 14:15:28.137
"2024229066",NO IMAGENES CON API,2024-05-27 14:15:28.188
"2024228826",NO IMAGENES CON API,2024-05-27 14:15:28.209
"2024228913",NO IMAGENES CON API,2024-05-27 14:15:28.229
"2024228798",NO IMAGENES CON API,2024-05-27 14:15:28.272
"2024228691",NO IMAGENES CON API,2024-05-27 14:15:28.294
"2024229098",NO IMAGENES CON API,2024-05-27 14:15:28.312
"2024229054",NO IMAGENES CON API,2024-05-27 14:15:28.336
"2024228756",NO IMAGENES CON API,2024-05-27 14:15:28.379
"2024228836",NO IMAGENES CON API,2024-05-27 14:15:28.399
"2024228697",NO IMAGENES CON API,2024-05-27 14:15:28.419
"2024228706",NO IMAGENES CON API,2024-05-27 14:15:28.436
"2024229171",NO IMAGENES CON API,2024-05-27 14:15:28.480
"2024229026",NO IMAGENES CON API,2024-05-27 14:15:28.499
"2024229039",NO IMAGENES CON API,2024-05-27 14:15:28.518
"2024228929",NO IMAGENES CON API,2024-05-27 14:15:28.535
"2024228740",NO IMAGENES CON API,2024-05-27 14:15:28.566
"2024212262",NO PROCESADO MEDIPASS,2024-05-27 14:15:28.594
"2024499961",NO PROCESADO MEDIPASS,2024-05-27 14:15:28.615
"2024222297",NO PROCESADO MEDIPASS,2024-05-27 14:15:28.675
"2024499936",NO PROCESADO MEDIPASS,2024-05-27 14:15:28.698
"2024209217",NO PROCESADO MEDIPASS,2024-05-27 14:15:28.716
"2024227704",NO PROCESADO MEDIPASS,2024-05-27 14:15:28.739
"2024227159",NO PROCESADO MEDIPASS,2024-05-27 14:15:28.762
"2024212095",NO PROCESADO MEDIPASS,2024-05-27 14:15:28.778
"2024227378",NO PROCESADO MEDIPASS,2024-05-27 14:15:28.795
"2024499877",NO PROCESADO MEDIPASS,2024-05-27 14:15:28.811
"2024227535",NO PROCESADO MEDIPASS,2024-05-27 14:15:28.828
"2024228073",NO PROCESADO MEDIPASS,2024-05-27 14:15:28.859
"2024228263",NO PROCESADO MEDIPASS,2024-05-27 14:15:28.886
"2024228025",NO PROCESADO MEDIPASS,2024-05-27 14:15:28.903
"2024228093",NO PROCESADO MEDIPASS,2024-05-27 14:15:28.924
"2024228265",NO PROCESADO MEDIPASS,2024-05-27 14:15:28.941
"2024228017",NO PROCESADO MEDIPASS,2024-05-27 14:15:28.961
"2024228057",NO PROCESADO MEDIPASS,2024-05-27 14:15:28.982
"2024228287",NO PROCESADO MEDIPASS,2024-05-27 14:15:29.000
"2024228261",NO PROCESADO MEDIPASS,2024-05-27 14:15:29.068
"2024228494",NO PROCESADO MEDIPASS,2024-05-27 14:15:29.089
"2024228075",NO PROCESADO MEDIPASS,2024-05-27 14:15:29.109
"2024228094",NO PROCESADO MEDIPASS,2024-05-27 14:15:29.127
"2024499973",NO PROCESADO MEDIPASS,2024-05-27 14:15:29.148
"2024228086",NO PROCESADO MEDIPASS,2024-05-27 14:15:29.183
"2024228266",NO PROCESADO MEDIPASS,2024-05-27 14:15:29.216
"2024228078",NO PROCESADO MEDIPASS,2024-05-27 14:15:29.261
"2024228065",NO PROCESADO MEDIPASS,2024-05-27 14:15:29.286
"2024228657",NO PROCESADO MEDIPASS,2024-05-27 14:15:29.314
"2024228069",NO PROCESADO MEDIPASS,2024-05-27 14:15:29.334
"2024228469",NO PROCESADO MEDIPASS,2024-05-27 14:15:29.361
"2024228032",NO PROCESADO MEDIPASS,2024-05-27 14:15:29.381
"2024227363",NO PROCESADO MEDIPASS,2024-05-27 14:15:29.398
"2024228495",NO PROCESADO MEDIPASS,2024-05-27 14:15:29.416
"2024228072",NO PROCESADO MEDIPASS,2024-05-27 14:15:29.438
"2024228089",NO PROCESADO MEDIPASS,2024-05-27 14:15:29.461
"2024228039",NO PROCESADO MEDIPASS,2024-05-27 14:15:29.478
"2024228478",NO PROCESADO MEDIPASS,2024-05-27 14:15:29.496
"2024228285",NO PROCESADO MEDIPASS,2024-05-27 14:15:29.513
"2024499957",NO PROCESADO MEDIPASS,2024-05-27 14:15:29.531
"2024228278",NO PROCESADO MEDIPASS,2024-05-27 14:15:29.553
"2024228085",NO PROCESADO MEDIPASS,2024-05-27 14:15:29.572
"2024228049",NO PROCESADO MEDIPASS,2024-05-27 14:15:29.590
"2024222946",NO PROCESADO MEDIPASS,2024-05-27 14:15:29.607
"2024228042",NO PROCESADO MEDIPASS,2024-05-27 14:15:29.628
"2024228098",NO PROCESADO MEDIPASS,2024-05-27 14:15:29.652
"2024228099",NO PROCESADO MEDIPASS,2024-05-27 14:15:29.674
"2024228468",NO PROCESADO MEDIPASS,2024-05-27 14:15:29.693
"2024228047",NO PROCESADO MEDIPASS,2024-05-27 14:15:29.711
"2024228463",NO PROCESADO MEDIPASS,2024-05-27 14:15:29.727
"2024228051",NO PROCESADO MEDIPASS,2024-05-27 14:15:29.744
"2024228088",NO PROCESADO MEDIPASS,2024-05-27 14:15:29.769
"2024225416",NO PROCESADO MEDIPASS,2024-05-27 14:15:29.788
"2024228976",NO PROCESADO MEDIPASS,2024-05-27 14:15:29.807
"2024228090",NO PROCESADO MEDIPASS,2024-05-27 14:15:29.826
"2024228269",NO PROCESADO MEDIPASS,2024-05-27 14:15:29.850
"2024228291",NO PROCESADO MEDIPASS,2024-05-27 14:15:29.885
"2024228283",NO PROCESADO MEDIPASS,2024-05-27 14:15:29.904
"2024228832",NO PROCESADO MEDIPASS,2024-05-27 14:15:29.922
"2024228004",NO PROCESADO MEDIPASS,2024-05-27 14:15:29.941
"2024228472",NO PROCESADO MEDIPASS,2024-05-27 14:15:29.967
"2024228071",NO PROCESADO MEDIPASS,2024-05-27 14:15:29.986
"2024228018",NO PROCESADO MEDIPASS,2024-05-27 14:15:30.036
"2024228030",NO PROCESADO MEDIPASS,2024-05-27 14:15:30.075
"2024227198",NO PROCESADO MEDIPASS,2024-05-27 14:15:30.119
"2024499896",NO PROCESADO MEDIPASS,2024-05-27 14:15:30.138
"2024227148",NO PROCESADO MEDIPASS,2024-05-27 14:15:30.190
"2024227165",NO PROCESADO MEDIPASS,2024-05-27 14:15:30.209
"2024499898",NO PROCESADO MEDIPASS,2024-05-27 14:15:30.231
"2024227686",NO PROCESADO MEDIPASS,2024-05-27 14:15:30.279
"2024227138",NO PROCESADO MEDIPASS,2024-05-27 14:45:27.062
"2024499911",NO PROCESADO MEDIPASS,2024-05-27 14:45:28.411
"2024222193",NO PROCESADO MEDIPASS,2024-05-27 14:45:28.432
"2024224653",,2024-05-27 15:00:26.682
"2024218554",,2024-05-27 15:00:28.212
"2024224284",,2024-05-27 15:00:28.650
"2024218434",,2024-05-27 15:00:37.281
"2024218338",,2024-05-27 15:00:43.807
"2024212242",,2024-05-27 15:00:44.040
"2024209057",NO IMAGENES CON API,2024-05-27 15:15:26.709
"2024212279",NO PROCESADO MEDIPASS,2024-05-27 15:15:27.983
"2024212640",NO PROCESADO MEDIPASS,2024-05-27 15:15:28.005
"2024094098",NO PROCESADO MEDIPASS,2024-05-27 15:15:28.093
"2024228850",NO PROCESADO MEDIPASS,2024-05-27 15:15:28.126
"2024222612",NO PROCESADO MEDIPASS,2024-05-27 15:15:28.167
